UnitCode,StdLocName,SiteID,DeployDate,Study_day_Deploy,RetrievalDate,Study_day_Retrieve,DeployJulian,RetrieveJulian,Study_days,SatialDataSource,CameraName,SDCardName,MountMethod,CamPosition,BatteryStatus,CameraSensitivity,DelaySec,ImagePer,CameraBearing,SetupNotes,CollectionNotes,PhotoNotes,TotalPics,QAQCed,ValidateTenPct,Certified,CertifiedDate,ExcludeAnalysis,NPSpecies,GlobalID,coords.x1,coords.x2
GICL,Wildlife_GICL_Gila_XS04_R37,227,7/10/2018,842,11/8/2018,963,191,312,122,GarminGLO,SODN_123,SODNsd071,Stake,NA,Good,Normal,5,1,310,"camera is on stake in wash flood plain with large rocks securing it. it may get washed away, but we wanted to try.",n/a,"Time was set correctly, but some pics have incorrect time. Camera set in heavily traveresed drainage. Should find different setup location or use lock box on future deployments at this site",161,NA,NA,NA,NA,NA,NA,{B202255C-06CD-4FE5-BAF3-A6414C2F7D10},-108.2721932,33.23215216
GICL,Wildlife_GICL_Gila_XS05_RGL,228,7/10/2018,842,11/9/2018,964,191,313,123,GarminGLO,SODN_123,SODNsd126,Stake,NA,Fair,Normal,5,1,302,camera on west bank above river surrounded by burned logs and snags,n/a,"Date and time not set. Extremely tall grass stand sprouted up during deployment period. Adjusted to correct date, adjusted several photos by 12 hrs to better reflect approx time. ",2888,NA,NA,NA,NA,NA,NA,{4CF1BABF-4A13-4723-AC04-36066056659B},-108.2702971,33.23174703
GICL,Wildlife_GICL_Gila_XS06_LGL,229,7/10/2018,842,11/9/2018,964,191,313,123,GarminGLO,SODN_055,SODNsd090,Stake,NA,Good,Normal,5,1,274,"take west fork trail cross river twice. camera is against thick veg facing north  roughly 20 meters from bank.

* we navigated to 06 RGL, but river has moved so were now on the left side. were putting 06 LGL even though it's not the closest. ask sarah",n/a,"Iin riparian zone, lots of foot traffic near camera. Should be hidden near by or placed in lock box on further deployments. ",589,NA,NA,NA,NA,NA,NA,{EBE3D107-6E20-4E1C-B9CB-2E94ED0E33DB},-108.268713,33.230995
GICL,Wildlife_GICL_V400_004,230,7/10/2018,842,11/8/2018,963,191,312,122,GarminGLO,SODN_116,SODNsd166,Stake,NA,Fair,High,5,1,18,camera is set up about a meter away from rebar. NOT THE  REBAR WITH THE YELLOW CAP. although you should come across that one first. It's  in an open clearing. there is a lot of grasses that might trigger camera but not much could be done about it  ,na,Large stand of BOUTELUA directly in front of viewshed,218,NA,NA,NA,NA,NA,NA,{239EB0FA-4C2D-4A86-AC5A-5F276BFD337A},-108.271605,33.226917
GICL,Wildlife_GICL_Gila_XS06_L03,231,7/10/2018,842,11/9/2018,964,191,313,123,GarminGLO,SODN_138,SODNsd181,Stake,NA,Low,Normal,5,1,278,camera is in small clearing surrounded by sweet clover plants with cottonwood to the east.,n/a,"Took 3-12 photos per minute. Large patches of grass near viewshed plus a lot of misc veg directly in front of viewshed. First photo on 7/10, final photo on 7/13.",16050,NA,NA,NA,NA,NA,NA,{A190B285-1C47-4493-A06D-0873D0FFB5D0},-108.268726,33.231172
GICL,Wildlife_GICL_Gila_XS07_R56,232,7/10/2018,842,11/9/2018,964,191,313,123,GarminGLO,SODN_119,SODNsd187,Stake,NA,Fair,Normal,5,1,2,camera just up west bank of river in clearing inside cottonwood and willows,looks like a tree fell in front of camera ,Large shrub/tree eventually grew just over top right viewshed of camera.,2107,NA,NA,NA,NA,NA,NA,{AF5353C3-88DA-4708-9729-26333988B6B2},-108.267712,33.230484
GICL,Wildlife_GICL_Gila_XS07_R52,233,7/10/2018,842,11/8/2018,963,191,312,122,GarminGLO,SODN_024,SODNsd171,Stake,NA,Dead,Normal,5,1,320,back toward upland in back channel area in small clearing.,n/a,"Day pictures came out sepia-toned. Camera looks to be facing east, resulting in hard to identify pictures during morning triggers.",205,NA,NA,NA,NA,NA,NA,{D64DA408-BF0E-4E94-A647-46F48F0D5E0C},-108.2680001,33.22992416
GICL,Wildlife_GICL_Gila_XS08_LGL,234,7/10/2018,842,11/7/2018,962,191,311,121,GarminGLO,SODN_140,SODNsd175,Stake,NA,Good,Normal,5,1,300,stake near veg line on east bank of river looking into clearing,n/a,n/a,975,NA,NA,NA,NA,NA,NA,{206684A7-E521-47D7-AB2A-4B5A265181F4},-108.2668223,33.23011681
GICL,Wildlife_GICL_Gila_XS08_L09,235,7/10/2018,842,11/7/2018,962,191,311,121,GarminGLO,SODN_113,SODNsd139,Stake,NA,Good,Normal,5,1,318,camera inside thicket 20 meters west of west fork trail. ,n/a,n/a,188,NA,NA,NA,NA,NA,NA,{1AB9AAA3-B334-4A7A-B27C-2151B07EB927},-108.2665792,33.23009784
GICL,Wildlife_GICL_Gila_XS09_R54,236,7/10/2018,842,11/7/2018,962,191,311,121,GarminGLO,SODN_137,SODNsd141,Stake,NA,Low,Normal,5,1,354,none,n/a,Camera was placed a bit too low.,1022,NA,NA,NA,NA,NA,NA,{4CDE000E-DCE4-430B-87CF-3A399680F8B5},-108.2650728,33.22891751
GICL,Wildlife_GICL_V500_007,237,7/11/2018,843,11/8/2018,963,192,312,121,GarminGLO,SODN_117,SODNsd001,Stake,NA,Fair,High,5,1,345,Camera rd card is 201 but wasn't an option in the drop down. camera is 10 meters downhill from rebar. ,n/a,Camera time became faulty at some point early in deployment. Large patch of Boutelua in front of camera resulting in 1000's of false triggers. Adjusted several photos by 12 hrs to reflect general time of day/night,7282,NA,NA,NA,NA,NA,NA,{1FD0AD72-8354-49B9-BFBF-0CC6DBF5FCE2},-108.267918,33.222088
GICL,Wildlife_GICL_V500_008,238,7/11/2018,843,11/8/2018,963,192,312,121,SamsungTabActiveA,SODN_118,SODNsd171,Stake,NA,Good,Normal,5,1,16,camera is two meters west of rebar at the base of grass bunch facing north. ,n/a,Date off by a day. Time off by roughly 1-hr. Camera was knocked over on 7/14. Incorrect time/date board held up (board for 500_001),39,NA,NA,NA,NA,NA,NA,{D5BA5FD3-A3D7-4DBB-AFB3-7096073C5538},-108.2676218,33.22538642
GICL,Wildlife_GICL_V500_004,239,7/11/2018,843,11/8/2018,963,192,312,121,GarminGLO,SODN_129,SODNsd107,Stake,NA,Dead,High,5,1,5,camera is 10 meters north of rebar at the base of a large snag ,n/a,"Date & time off. Camera in middle of grassy field, causing 1000's of false triggers. Adjusted all photos to 7/12/18, as well as times by -12 hrs",2018,NA,NA,NA,NA,NA,NA,{58EFFBB5-8C1D-4DBC-9DF7-3140EE1755BE},-108.266116,33.222819
MOCC,Wildlife_MOCC_WBC_XS06_RGL,184,8/6/2018,869,5/31/2019,1167,218,151,299,MD,MD,MD,MD,NA,Dead,MD,MD,MD,MD,Deployment data was lost and deploy date is based on prior retrieval,Camera washed away in flood ,Na,0,NA,NA,NA,NA,NA,NA,{655EB175-6310-484F-8D0A-BD3081274069},-111.828815,34.610527
MOCC,Wildlife_MOCC_WBC_XS03_RGL,189,8/6/2018,869,5/30/2019,1166,218,150,298,MD,MD,MD,MD,NA,Dead,MD,MD,MD,MD,Deployment data was lost and deploy date is based on prior retrieval,Camera washed away by flood,NA,0,NA,NA,NA,NA,NA,NA,{4541D1DA-84FA-44E7-9B75-261FCDADAFC0},-111.834846,34.618553
MOCC,Wildlife_MOCC_WBC_XS09_R06,188,8/6/2018,869,5/31/2019,1167,218,151,299,MD,MD,MD,MD,NA,Dead,MD,MD,MD,MD,Deployment data was lost and deploy date is based on prior retrieval,Camera washed away by flood,NA,0,NA,NA,NA,NA,NA,NA,{33819580-20EE-41E1-B817-C0A0A39E5D0C},-111.8399,34.610352
MOCC,Wildlife_MOCC_WBC_XS11_LGL,175,8/6/2018,869,5/31/2019,1167,218,151,299,MD,MD,MD,MD,NA,Dead,MD,MD,MD,MD,Deployment data was lost and deploy date is based on prior retrieval,Camera lasted 7 months,NA,325,NA,NA,NA,NA,NA,NA,{A5D139DE-83CE-486F-B8D7-D26794669F64},-111.844219,34.60607
MOCC,Wildlife_MOCC_V202_002,178,8/6/2018,869,5/30/2019,1166,218,150,298,MD,MD,MD,MD,NA,Dead,MD,MD,MD,MD,Deployment data was lost and deploy date is based on prior retrieval,NA,NA,209,NA,NA,NA,NA,NA,NA,{DD02AEC8-7AB0-4959-B75C-0E6C3C7E1A35},-111.842738,34.61463
MOCC,Wildlife_MOCC_V201_010,187,8/6/2018,869,5/31/2019,1167,218,151,299,MD,MD,MD,MD,NA,Dead,MD,MD,MD,MD,Deployment data was lost and deploy date is based on prior retrieval,Camera lasted 9 months. Prune adjacent MESQUITE if branches cover camera.,NA,244,NA,NA,NA,NA,NA,NA,{4946ABA7-A952-43B5-87F5-B42BBDA64214},-111.839553,34.60633
MOCC,Wildlife_MOCC_V202_005,191,8/6/2018,869,5/30/2019,1166,218,150,298,MD,MD,MD,MD,NA,Dead,MD,MD,MD,MD,Deployment data was lost and deploy date is based on prior retrieval,Camera was knocked over,"BD 247
BI 4235",2687,NA,NA,NA,NA,NA,NA,{77161513-7388-44EB-998C-1E19C9B7FC23},-111.829961,34.61726
MOCC,Wildlife_MOCC_V202_009,180,8/6/2018,869,5/30/2019,1166,218,150,298,MD,MD,MD,MD,NA,Dead,MD,MD,MD,MD,Deployment data was lost and deploy date is based on prior retrieval,Camera lasted 9 months.,NA,38,NA,NA,NA,NA,NA,NA,{E63BB943-0EE8-474A-9E3E-59BD6AB14A3C},-111.843228,34.61282309
MOCC,Wildlife_MOCC_WBC_XS08_L10,193,8/6/2018,869,5/31/2019,1167,218,151,299,MD,MD,MD,MD,NA,Dead,MD,MD,MD,MD,Deployment data was lost and deploy date is based on prior retrieval,Camera washed away in flood ,Na,0,NA,NA,NA,NA,NA,NA,{5E15FF0A-4D0C-4A28-BFE8-FA4177097B46},-111.837457,34.606893
MOCC,Wildlife_MOCC_V202_003,186,8/6/2018,869,5/30/2019,1166,218,150,298,MD,MD,MD,MD,NA,Dead,MD,MD,MD,MD,Deployment data was lost and deploy date is based on prior retrieval,Na,Na,48,NA,NA,NA,NA,NA,NA,{7013D8CE-008B-48E8-B884-0CAF44D4E058},-111.827915,34.606943
MOCC,Wildlife_MOCC_V201_006,176,8/6/2018,869,5/31/2019,1167,218,151,299,MD,MD,MD,MD,NA,Dead,MD,MD,MD,MD,Deployment data was lost and deploy date is based on prior retrieval,Camera lasted 8 months.,NA,80,NA,NA,NA,NA,NA,NA,{80319816-8C16-434D-BDEA-0B14F8393D77},-111.846542,34.605761
MOCC,Wildlife_MOCC_V202_006,185,8/6/2018,869,5/30/2019,1166,218,150,298,MD,MD,MD,MD,NA,Dead,MD,MD,MD,MD,Deployment data was lost and deploy date is based on prior retrieval,Camera lasted 9 months,NA,1249,NA,NA,NA,NA,NA,NA,{BFD13A97-7C9F-47B2-B430-582DEA97B1B2},-111.826273,34.611229
MOCC,Wildlife_MOCC_V201_009,177,8/6/2018,869,5/31/2019,1167,218,151,299,MD,MD,MD,MD,NA,Dead,MD,MD,MD,MD,Deployment data was lost and deploy date is based on prior retrieval,Camera's night photos were blown out. Exchanged with new camera. Camera lasted 9 months.,"BD 275
BI 1998",302,NA,NA,NA,NA,NA,NA,{B9C9CB56-2B73-4810-8C8C-339255302CA0},-111.846116,34.607643
MOCC,Wildlife_MOCC_WBC_XS10_RGL,194,8/6/2018,869,5/31/2019,1167,218,151,299,MD,MD,MD,MD,NA,Dead,MD,MD,MD,MD,Deployment data was lost and deploy date is based on prior retrieval,Camera washed away by flood,NA,0,NA,NA,NA,NA,NA,NA,{60FC70BC-ADD8-4C21-B742-33EC6906CE8C},-111.84455,34.609902
MOCC,Wildlife_MOCC_V201_008,179,8/6/2018,869,5/31/2019,1167,218,151,299,MD,MD,MD,MD,NA,Dead,MD,MD,MD,MD,Deployment data was lost and deploy date is based on prior retrieval,Camera lasted 8 months,NA,1824,NA,NA,NA,NA,NA,NA,{D3B0B883-F2EC-459C-A69A-7183B7FEBBC3},-111.834076,34.60943
MOCC,Wildlife_MOCC_WBC_XS05_R23,190,8/6/2018,869,5/31/2019,1167,218,151,299,MD,MD,MD,MD,NA,Dead,MD,MD,MD,MD,Deployment data was lost and deploy date is based on prior retrieval,Battery lasted nine months ,Na,2111,NA,NA,NA,NA,NA,NA,{EB7BFE11-331C-43A8-93D8-10BE8CD1804C},-111.833102,34.612712
MOCC,Wildlife_MOCC_WBC_XS07_R46,192,8/6/2018,869,5/31/2019,1167,218,151,299,MD,MD,MD,MD,NA,Dead,MD,MD,MD,MD,Deployment data was lost and deploy date is based on prior retrieval,Camera lasted 9 months,Na,2160,NA,NA,NA,NA,NA,NA,{4A543C47-0461-4943-B910-CBE1C0ACC5B3},-111.831839,34.607871
MOCC,Wildlife_MOCC_WBC_XS04_L47,195,8/6/2018,869,5/30/2019,1166,218,150,298,MD,MD,MD,MD,NA,Dead,MD,MD,MD,MD,Deployment data was lost and deploy date is based on prior retrieval,Camera surrounded by tall grass that grew into it. Camera will be moved into more open area.,NA,2650,NA,NA,NA,NA,NA,NA,{0089619D-48BA-4C21-A3F0-CDEDB3A3D2B6},-111.836087,34.615391
CHIR,Wildlife_CHIR_V402_010,129,8/17/2018,880,6/17/2019,1184,229,168,305,GarminGLO,Other,SODNsd200,1,NA,Dead,Normal,5,1,267, camera number SEAZ 017. SD card 258,Na,Na,14794,NA,NA,NA,NA,NA,NA,{51149852-E7E2-4D95-AB08-45BD16BF05F6},-109.363466,32.012802
CHIR,Wildlife_CHIR_V402_007,128,8/17/2018,880,6/17/2019,1184,229,168,305,GarminGLO,Other,SODNsd200,1,NA,Dead,Normal,5,1,7,camera SEAZ 041. SD card 257. camera is located at the base of grass bunch. camera is 4 meters south of rebar facing north.,Na,Sd card reader was unable to reqd cards from bushnell cameras.,5088,NA,NA,NA,NA,NA,NA,{ECEF039A-9A0E-44D1-A049-F18EDB4E533A},-109.366029,32.0177
CHIR,Wildlife_CHIR_V402_006,134,8/18/2018,881,6/20/2019,1187,230,171,307,SamsungTabActiveA,Other,SODNsd183,1,NA,Dead,Normal,5,1,302,"Camera 12 meters NWW from rebar 0,0. 4 Meters West of small shrubby SNAG. Next to small YUCCA. Facing West. Camera number: SEAZ002.",Bushnell camera,Unable to see how many ohotos were on sd card check back at office. No bi or bd - bushnell,14984,NA,NA,NA,NA,NA,NA,{F4A9B95D-33CB-4A86-8E67-547F5F6A5CA4},-109.3369541,32.00585938
CHIR,Wildlife_CHIR_V503_007,135,8/18/2018,881,6/21/2019,1188,230,172,308,SamsungTabActiveA,Other,SODNsd169,1,NA,Dead,Normal,5,1,11,"7 meters North of Rebar 20,0 next to 4 meter tall PINDIS SNAG. 5 meters West of Pyramid hoodoo. Camera facing North. 
Camera Number: BIO4","Bushnell camera, tilted during duration of deployment. Alex B",NA,2638,NA,NA,NA,NA,NA,NA,{E0A2B733-5E6F-4714-9C7F-9E948244F5D0},-109.3446968,32.00924047
CHIR,Wildlife_CHIR_V502_009,156,8/18/2018,881,6/19/2019,1186,230,170,306,GarminGLO,SODN_056,SODNsd200,1,NA,Dead,Normal,5,1,345,SD card 234. 19 metres southeast from point. Uphill from camera are dense shrubs.,"Battery too low to read BD and BI
Alex B",NA,9444,NA,NA,NA,NA,NA,NA,{3AA2785F-AB2C-4C2A-A627-596E934E57ED},-109.305442,31.998257
CHIR,Wildlife_CHIR_V503_006,153,8/18/2018,881,6/19/2019,1186,230,170,306,GarminGLO,SODN_054,SODNsd200,1,NA,Dead,Normal,5,1,296,SD card 255. camera 3 metres east from rebar. camera facing northwest,Battery too low to read BD and BI,NA,91,NA,NA,NA,NA,NA,NA,{3BB7308B-3201-4D46-BC01-A017E3257007},-109.3150051,31.99625773
CHIR,Wildlife_CHIR_V503_002,155,8/18/2018,881,6/19/2019,1186,230,170,306,GarminGLO,SODN_122,SODNsd200,1,NA,Dead,Normal,5,1,14,SD card number 231. camera facing north. 1 meter from burnt tree. plot with stones and rocks.,Battery too dead to read BD and BI,NA,9905,NA,NA,NA,NA,NA,NA,{E58E6ADE-DF58-45BE-AF05-4C264852582A},-109.3077624,31.98965669
CHIR,Wildlife_CHIR_V502_019,154,8/18/2018,881,6/19/2019,1186,230,170,306,GarminGLO,SODN_088,SODNsd200,1,NA,Dead,Normal,5,1,338,SD card 233. camera 5 meters southwest from rebar. rebar is hidden in the bushes.,NA,"BD 296
BI 135",51,NA,NA,NA,NA,NA,NA,{3D26F8D8-E076-446B-9799-4EE68F4CF34E},-109.3031013,31.99020579
CHIR,Wildlife_CHIR_V402_017,132,8/19/2018,882,6/17/2019,1184,231,168,303,GarminGLO,SODN_141,SODNsd200,1,NA,Dead,Normal,5,1,300,sd card 230. camera 4 meters from actual gps point.,"Camera battery too low to read BD and BI
Alex B",NA,165,NA,NA,NA,NA,NA,NA,{7641340F-8673-4519-BD55-E6BCFA568819},-109.380512,32.01534618
CHIR,Wildlife_CHIR_V402_011,131,8/19/2018,882,6/17/2019,1184,231,168,303,GarminGLO,SODN_072,SODNsd200,1,NA,Dead,Normal,5,1,293,sd card 238. camera close to rebar point. next to group of rocks.,Camera battery too dead to read BD and BI.,NA,7107,NA,NA,NA,NA,NA,NA,{493517C4-7834-4E16-9F20-9F638D7E73B8},-109.387733,32.013187
CHIR,Wildlife_CHIR_Bonita_Index1,162,8/19/2018,882,6/17/2019,1184,231,168,303,GarminGLO,SODN_092,SODNsd200,2,NA,Dead,Normal,5,1,286,sd card 232. camera mounted to tree facing west.,Pruned branches of oak camera was attached to.,"BD 293
BI 1150
",630,NA,NA,NA,NA,NA,NA,{9F79F7E4-DABC-4C4F-8AC9-38E546D6E46A},-109.3822536,32.01024938
CHIR,Wildlife_CHIR_V402_003,157,8/19/2018,882,6/18/2019,1185,231,169,304,GarminGLO,SODN_121,SODNsd178,1,NA,Dead,Normal,5,1,291,camera is located at base if manzanita bush and burned log. camera is three meters south east of rebar.,"Camera battery too low to read BD and BI
Alex B",NA,190,NA,NA,NA,NA,NA,NA,{88D8A378-473E-47B7-83BB-C54FE2D42DE4},-109.3516639,32.00178449
CHIR,Wildlife_CHIR_V502_021,145,8/19/2018,882,6/21/2019,1188,231,172,307,GarminGLO,Other,SODNsd193,1,NA,Dead,Normal,5,1,28,"Camera 1.5 meters NW from rebar 0,0. In open rocky area between two 4 meter tall PINDIS SNAGS. Camera facing North.
Camera number: SEAZ022","Bushnell camera, laying on ground (SEAZ_022). Alex B",NA,14842,NA,NA,NA,NA,NA,NA,{53F5DE76-97DD-4CB9-8D7B-A96DE690F75A},-109.350042,31.992444
CHIR,Wildlife_CHIR_V502_012,146,8/19/2018,882,6/21/2019,1188,231,172,307,GarminGLO,SODN_064,SODNsd189,1,NA,Dead,Normal,5,1,27,2 meters NE of original plot location. Camera between two 4 meter tall PINDIS SNAGS in open gravel. Camera facing North.,"Bushnell camera, laying on the ground.",NA,9492,NA,NA,NA,NA,NA,NA,{F94D050D-C4D8-402D-8B49-E0917CEEE214},-109.356389,31.995765
CHIR,Wildlife_CHIR_V502_003,163,8/20/2018,883,6/18/2019,1185,232,169,303,GarminGLO,SODN_052,SODNsd200,1,NA,Dead,Normal,5,1,38,sd card 242. camera is located less than 1 meter east of rebar at the base of medium rock.,Camera too low to read BD and BI. Alex B,NA,128,NA,NA,NA,NA,NA,NA,{F8342637-F9D5-4BC4-AB26-03D09ABA21F3},-109.339746,32.038119
CHIR,Wildlife_CHIR_V502_020,152,8/20/2018,883,6/20/2019,1187,232,171,305,GarminGLO,SODN_124,SODNsd200,1,NA,Dead,Normal,5,1,294,"SD card number 240. camera facing northwest, 1 meter from GPS point.",Was unable to use sd card reader... Further research is needed,Unable to get bi amd bd rq,19928,NA,NA,NA,NA,NA,NA,{EA777D6A-9F1B-458C-873C-79A75B4D11B3},-109.358608,32.03283
CHIR,Wildlife_CHIR_V502_018,164,8/20/2018,883,6/18/2019,1185,232,169,303,GarminGLO,SODN_073,SODNsd185,1,NA,Dead,Normal,5,1,250,rebar is 5 meters west of point facing west.,Camera battery too dead to read BD and BI,NA,393,NA,NA,NA,NA,NA,NA,{87B39CA4-BEE3-4D7B-A969-CF8A9B8D801A},-109.345361,32.0348
CHIR,Wildlife_CHIR_V502_014,151,8/20/2018,883,6/20/2019,1187,232,171,305,GarminGLO,SODN_046,SODNsd200,1,NA,Dead,Normal,5,1,6,SD card number 241. camera 6 meters north from rebar.,Na,Unable to collect bi and bd.,880,NA,NA,NA,NA,NA,NA,{6B4520CC-409A-4023-AAA8-50C92C5F6F43},-109.3533421,32.0375022
CHIR,Wildlife_CHIR_V501_003,167,9/21/2018,915,6/21/2019,1188,264,172,274,GarminGLO,SODN_168,SODNsd235,Stake,NA,Dead,Normal,5,1,41,Camera is 6 mrters nprth ewst of large dead tree,Looks like there was a small rock slide that knocked camera over.,Na,8000,NA,NA,NA,NA,NA,NA,{F746EBB4-52F0-4FE9-AE53-F0BB76281834},-109.325574,32.043167
CHIR,Wildlife_CHIR_V501_004,166,9/21/2018,915,6/21/2019,1188,264,172,274,GarminGLO,SODN_152,SODNsd243,Stake,NA,Dead,Normal,5,1,318,Camera is 7 meters west of point. Three meters sputh of tall dead tree.,Na,Na,6118,NA,NA,NA,NA,NA,NA,{56CF53F1-2323-4F97-ADFD-1A2828956403},-109.320176,32.039772
CHIR,Wildlife_CHIR_Rhyolite_Index1,160,9/21/2018,915,6/18/2019,1185,264,169,271,GarminGLO,SODN_160,SODNsd260,2,NA,Low,Normal,5,1,230,"camera mounted on the pine tree, before big snag. Camera facing south west to the wash. David and Terezia.",BD and BI not accessible in current firmware version. Camera date was off by 21 days. Setup poorly. Camera changed. Alex B,NA,340,NA,NA,NA,NA,NA,NA,{49D1603C-EBCE-4959-9D09-060EE12D34D8},-109.353585,32.006042
CHIR,Wildlife_CHIR_Bonita_Index3,161,9/21/2018,915,6/19/2019,1186,264,170,272,GarminGLO,SODN_150,SODNsd248,2,NA,Low,Normal,5,1,338,"across the wash, mounted on a tree facing north. Terezia and David.","BD and BI not accessible under current Firmware.
Alex B",NA,586,NA,NA,NA,NA,NA,NA,{38E33292-75B6-4B71-9388-9206E3EA8014},-109.338142,32.022059
CHIR,Wildlife_CHIR_V501_001,133,9/21/2018,915,6/18/2019,1185,264,169,271,GarminGLO,SODN_148,SODNsd262,1,NA, ,Normal,5,1,326,"camera facing north, next to rock debris, next to a tree. crew member David  and terezia",Na,"Ld:270, rd:269,li:356.",354,NA,NA,NA,NA,NA,NA,{513FEDD3-3BEE-4515-9745-32F665A9E7D4},-109.308255,32.029982
CHIR,Wildlife_CHIR_V503_011,130,9/22/2018,916,6/20/2019,1187,265,171,272,GarminGLO,SODN_016,SODNsd263,1,NA,Dead,Normal,5,1,216,"setup by Matt. in open soil among bedrock.  ~10m from large juniper snag @ 272°2
","Battery too low to read BD and BI.
Alex B",NA,707,NA,NA,NA,NA,NA,NA,{63743C83-7E08-4753-8844-70A1AE726D4A},-109.3247079,32.00994645
CHIR,Wildlife_CHIR_V502_007,165,9/22/2018,916,6/20/2019,1187,265,171,272,GarminGLO,SODN_151,SODNsd245,1,NA,Low,Normal,5,1,22,download of uplands rebar in clearing beneath manzanita patch and rock outcrop,"Battery too low to read BD and BI
Alex B",NA,259,NA,NA,NA,NA,NA,NA,{90203B73-280D-4F50-B5A5-EDB5166EEC37},-109.3335906,32.02820613
CHIR,Wildlife_CHIR_V502_024,158,9/22/2018,916,6/19/2019,1186,265,170,271,GarminGLO,SODN_145,SODNsd250,1,NA,Dead,Normal,5,1,301,"couldn't find original rebar. approx 5m west of point . base of tiny tree pine.
",Camera fell over.,Na,13659,NA,NA,NA,NA,NA,NA,{C9E52183-CDDE-4EE5-9D0D-333C94AC7C29},-109.3268286,31.98681004
CHIR,Wildlife_CHIR_V502_017,147,9/22/2018,916,6/19/2019,1186,265,170,271,GarminGLO,SODN_149,SODNsd244,1,NA,Dead,Normal,5,1,265,5m north of rebar at base of manzanita bush facing west.,Na,"Bd 267
BI 3763",3527,NA,NA,NA,NA,NA,NA,{9CF42967-EF4E-43CD-8227-7C252DEBDED2},-109.3349099,31.98761649
CHIR,Wildlife_CHIR_V503_008,137,9/22/2018,916,6/19/2019,1186,265,170,271,GarminGLO,SODN_058,SODNsd229,Stake,NA,Dead,Normal,5,1,90,Na,Battery too low to read BD and BI. Alex B,NA,162,NA,NA,NA,NA,NA,NA,{2062D153-CB51-4C03-B99A-1D4FF7241D3E},-109.312088,32.009326
CHIR,Wildlife_CHIR_V402_002,149,9/22/2018,916,6/18/2019,1185,265,169,270,GarminGLO,SODN_162,SODNsd126,Stake,NA,Dead,Normal,5,1,78,Camera is 2 meters nw of yucca in a rock outcrop,Na,Na,3588,NA,NA,NA,NA,NA,NA,{6CA0873F-E251-45F5-8B0F-2FFAC4FA9CF0},-109.383649,32.034934
CHIR,Wildlife_CHIR_V402_001,150,9/22/2018,916,6/18/2019,1185,265,169,270,GarminGLO,SODN_146,SODNsd236,Stake,NA,Low,Normal,5,1,194,Camera is 15 meters south west of rebar. Camera is facing south near south west side of mountain.,"Camera was still alive upon retrieval, died after a few min.",Bd269 bi716,224,NA,NA,NA,NA,NA,NA,{4B1A10D3-F46C-46AE-96DB-C05BEFBC2740},-109.385388,32.026459
CHIR,Wildlife_CHIR_V402_004,136,9/22/2018,916,6/18/2019,1185,265,169,270,GarminGLO,SODN_169,SODNsd247,1,NA,Low,Normal,5,1,345,located on bedrock outcrop surrounded by mixed grasses. small region of hoodoos visible across cut in valley where road is located.,Camera had fallen over.,"Sdim 494
LD 270
RD 268
LI 495",494,NA,NA,NA,NA,NA,NA,{13E6ABB9-BA88-42C5-9D37-764166BE2687},-109.3833092,32.00588875
CHIR,Wildlife_CHIR_V502_013,159,9/22/2018,916,6/18/2019,1185,265,169,270,GarminGLO,SODN_159,SODNsd251,1,NA,Dead,Normal,5,1,4,3m SE of rebar. large peak roughly 7000ft elevation with drainage cutting down directly north of camera. exposed bedrock to NE of camera on same peak,Camera fell over.,Na,5264,NA,NA,NA,NA,NA,NA,{257924B3-1211-4C77-B917-45B22B9C66DA},-109.302913,31.979478
CHIR,Wildlife_CHIR_V503_009,138,9/23/2018,917,6/19/2019,1186,266,170,270,GarminGLO,SODN_155,SODNsd274,1,NA,Dead,Normal,5,1,258,attached to rocks in middle of bedrock stream,"Battery too low to read BD and BI
Alex B",NA,132,NA,NA,NA,NA,NA,NA,{44B02ADB-6FE2-4463-B79E-FFD315FF1788},-109.3171808,32.00759996
CHIR,Wildlife_CHIR_V503_004,139,9/23/2018,917,6/20/2019,1187,266,171,271,GarminGLO,SODN_167,SODNsd267,1,NA,Dead,Normal,5,1,354,in open gravel at base of large juniper/pine conglomerate. south of small bedrock  spillway,Battery too low to read BD and BI. Camera was laying on the ground outside of mounting bracket. Stake still standing. Alex B,NA,25,NA,NA,NA,NA,NA,NA,{014AE6DF-22A2-4073-81E3-3E576087C45F},-109.3210157,32.02185901
CHIR,Wildlife_CHIR_V501_002,168,9/23/2018,917,6/21/2019,1188,266,172,272,GarminGLO,SODN_166,SODNsd249,1,NA,Dead,Normal,5,1,334,"in small open area with large rocks,about 1m from large yucca @12°",Na,Na,331,NA,NA,NA,NA,NA,NA,{7881D7F8-48DD-476A-BF37-02AFDF0D39FB},-109.3140576,32.04628202
CHIR,Wildlife_CHIR_V502_002,148,9/23/2018,917,6/19/2019,1186,266,170,270,GarminGLO,SODN_153,SODNsd252,1,NA,Dead,Normal,5,1,261,next to rebar near manzanita,Na,Na,4888,NA,NA,NA,NA,NA,NA,{A5768D91-4F31-4F89-B3C8-D7D4813D3F07},-109.3315455,31.98383719
